Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,proba_retraso,riesgo_entrega_tardia,estado_predicho
3,1,221,4,1,8,5971,0,False,False,True,False,False,True,0.38830270555367136,1,En riesgo
5,5,266,2,1,7,5712,1,False,False,False,True,False,True,0.4012420403748467,1,En riesgo
5,4,140,4,0,10,4528,0,False,False,False,False,False,True,0.2938226702389579,0,A tiempo
4,4,134,2,0,1,5209,1,True,False,False,False,False,True,0.39035496456410274,1,En riesgo
3,3,260,2,0,7,5738,0,False,True,False,False,False,True,0.3465210069226973,1,En riesgo
5,4,261,6,1,4,5349,0,False,False,False,True,False,True,0.3078181210715342,1,En riesgo
5,2,274,4,1,7,4929,0,False,False,True,False,False,True,0.3439258415316122,1,En riesgo
4,5,263,3,1,3,4020,0,False,False,False,True,False,True,0.3580397815783662,1,En riesgo
4,4,189,4,1,9,5838,1,False,False,False,False,False,True,0.3637486293069461,1,En riesgo
4,5,257,2,0,3,5394,0,True,False,False,False,False,True,0.32408151428500814,1,En riesgo
5,5,195,4,1,1,4482,0,False,True,False,False,True,False,0.32968480424043334,1,En riesgo
2,3,201,3,1,5,5733,1,False,False,False,True,True,False,0.344600949457913,1,En riesgo
4,4,264,4,1,9,5186,0,False,False,True,False,True,False,0.3496217740788773,1,En riesgo
3,2,180,2,2,10,4024,0,False,False,False,True,True,False,0.44588878070955273,1,En riesgo
3,1,220,3,0,6,5572,1,False,False,False,False,True,False,0.34032307283027313,1,En riesgo
5,1,113,3,1,6,5509,1,True,False,False,False,True,False,0.48594870018786973,1,En riesgo
4,2,168,2,2,9,5684,0,False,True,False,False,True,False,0.38798257934873864,1,En riesgo
5,2,251,3,0,9,4298,1,False,False,False,True,True,False,0.4167648440990391,1,En riesgo
4,2,245,3,1,2,4835,1,False,False,True,False,True,False,0.3443029203499342,1,En riesgo
4,4,164,4,1,1,4365,1,False,False,False,True,True,False,0.3271388653044313,1,En riesgo
3,1,232,2,1,4,5806,1,False,False,False,False,True,False,0.3954428380975059,1,En riesgo
4,3,138,3,2,2,5358,0,True,False,False,False,True,False,0.2843254426512572,0,A tiempo
4,2,233,3,0,3,5740,1,False,True,False,False,True,False,0.3667439093118693,1,En riesgo
4,4,150,2,1,1,4711,1,False,False,False,True,True,False,0.34979933523540135,1,En riesgo
3,5,253,2,1,7,5846,0,False,False,True,False,True,False,0.3029639043734975,1,En riesgo
4,4,179,3,1,5,4061,1,False,False,False,True,True,False,0.45545676112100025,1,En riesgo
5,2,135,2,1,4,5405,0,False,False,False,False,True,False,0.2838118787036437,0,A tiempo
3,1,166,2,1,9,5853,1,True,False,False,False,True,False,0.3815874135203788,1,En riesgo
3,4,196,2,1,5,4342,1,False,True,False,False,True,False,0.3530611387404097,1,En riesgo
4,4,238,2,0,4,4337,1,False,False,False,True,True,False,0.37100539368879026,1,En riesgo
2,2,159,6,0,6,4044,0,False,False,True,False,True,False,0.30370221048398255,1,En riesgo
3,5,226,2,1,3,4208,1,False,False,False,True,True,False,0.3677585435101981,1,En riesgo
5,1,182,5,2,6,5398,0,False,False,False,False,False,False,0.3253072943403474,1,En riesgo
5,5,173,3,0,4,5265,1,True,False,False,False,False,False,0.34858240673839136,1,En riesgo
3,2,257,5,0,5,4130,1,False,True,False,False,False,False,0.37942194453769695,1,En riesgo
2,3,223,3,0,9,5653,0,False,False,False,True,False,False,0.33138756503133315,1,En riesgo
4,2,194,3,0,3,5174,0,False,False,True,False,False,False,0.32250215745266253,1,En riesgo
5,4,281,3,0,10,5675,0,False,False,False,True,False,False,0.3388836001484177,1,En riesgo
5,4,236,3,1,1,5711,0,False,False,False,False,False,False,0.38795148951768355,1,En riesgo
3,5,165,4,0,6,4795,1,True,False,False,False,False,False,0.3210729474358722,1,En riesgo
4,2,200,2,0,8,4222,0,False,True,False,False,False,False,0.3194267463827185,1,En riesgo
3,3,168,4,0,2,4541,1,False,False,False,True,False,False,0.33931812027512087,1,En riesgo
4,3,266,6,1,5,5209,0,False,False,True,False,False,False,0.31571255098793327,1,En riesgo
2,1,226,2,1,1,5576,0,False,False,False,True,False,False,0.34354694508027445,1,En riesgo
5,3,143,2,1,5,5612,1,False,False,False,False,False,False,0.3741225655632448,1,En riesgo
4,2,116,3,0,2,5602,1,True,False,False,False,False,False,0.39918002732404106,1,En riesgo
4,4,139,2,2,9,4446,1,False,True,False,False,False,False,0.4807595030479873,1,En riesgo
4,3,248,2,1,2,4700,0,False,False,False,True,False,False,0.35403793021009067,1,En riesgo
5,4,135,2,0,5,5834,0,False,False,True,False,False,False,0.32415536037008524,1,En riesgo
4,4,265,2,1,9,4106,0,False,False,False,True,False,False,0.41104569588951073,1,En riesgo
5,5,175,6,1,2,4995,1,False,False,False,False,False,False,0.4124093931242831,1,En riesgo
6,2,256,3,1,1,4435,1,True,False,False,False,False,False,0.4757187047667656,1,En riesgo
5,4,217,2,1,3,5925,0,False,True,False,False,False,False,0.34060750097793013,1,En riesgo
4,4,203,3,1,8,4443,0,False,False,False,True,False,False,0.34384525025515134,1,En riesgo
3,4,145,2,2,5,5513,0,False,False,True,False,False,True,0.2855591017086389,0,A tiempo
3,2,268,3,0,9,4215,0,False,False,False,True,False,True,0.3219556704255737,1,En riesgo
4,5,206,2,1,10,4437,0,False,False,False,False,False,True,0.35170511436755497,1,En riesgo
3,2,215,3,1,10,4198,1,True,False,False,False,False,True,0.35116226965949787,1,En riesgo
4,1,177,3,1,5,4382,0,False,True,False,False,False,True,0.2887394609149808,0,A tiempo
3,3,183,3,0,3,5538,0,False,False,False,True,False,True,0.33348351695459016,1,En riesgo
4,2,227,5,1,6,4618,0,False,False,True,False,False,True,0.279142292816554,0,A tiempo
4,1,209,4,1,1,5057,0,False,False,False,True,False,True,0.2971537225258519,0,A tiempo
4,4,193,3,0,5,5090,1,False,False,False,False,False,True,0.3415414391235857,1,En riesgo
4,4,144,2,0,5,4380,1,True,False,False,False,False,True,0.3640995439552593,1,En riesgo
4,2,192,3,0,3,4130,1,False,True,False,False,False,True,0.41215174758133116,1,En riesgo
2,3,247,4,0,5,5725,0,False,False,False,True,False,True,0.3212202660658127,1,En riesgo
3,4,199,4,1,6,5207,0,False,False,True,False,False,True,0.31383345338871016,1,En riesgo
6,5,273,5,1,10,5756,1,False,False,False,True,False,True,0.5081348938164354,1,En riesgo
3,3,232,4,0,4,4662,1,False,False,False,False,False,True,0.3504204859324115,1,En riesgo
3,5,214,3,0,6,5319,0,True,False,False,False,False,True,0.31979245467417367,1,En riesgo
5,1,156,2,0,10,5086,0,False,True,False,False,False,True,0.2738292231859471,0,A tiempo
4,3,200,3,1,5,5108,0,False,False,False,True,False,True,0.365847795866818,1,En riesgo
3,5,196,3,1,9,4741,1,False,False,True,False,False,True,0.333176976975645,1,En riesgo
5,3,189,3,1,7,5830,1,False,False,False,True,False,True,0.4064730613395431,1,En riesgo
5,2,266,2,0,3,4030,0,False,False,False,False,False,True,0.34371930370734566,1,En riesgo
4,4,198,2,1,2,5725,1,True,False,False,False,False,True,0.3513319346395265,1,En riesgo
4,5,144,2,0,2,4978,0,False,True,False,False,False,True,0.3443005839219729,1,En riesgo
4,4,217,5,1,6,5891,1,False,False,False,True,False,True,0.4080095365084182,1,En riesgo
5,1,169,4,1,4,4541,0,False,False,True,False,False,True,0.2731052570471321,0,A tiempo
3,1,153,4,1,1,4608,0,False,False,False,True,False,True,0.2815923489228371,0,A tiempo
4,4,152,2,1,5,5324,0,False,False,False,False,False,True,0.3050289093494786,1,En riesgo
5,5,245,5,1,4,4627,0,True,False,False,False,False,True,0.31980732948615287,1,En riesgo
4,2,237,3,0,2,5277,0,False,True,False,False,False,True,0.31939968555897896,1,En riesgo
4,2,266,2,0,8,5516,0,False,False,False,True,False,True,0.3332319576784283,1,En riesgo
4,5,216,4,1,1,4458,1,False,False,True,False,False,True,0.32679226508789,1,En riesgo
3,4,186,3,1,4,5501,1,False,False,False,True,False,True,0.32449985599426,1,En riesgo
5,3,280,4,1,4,5192,0,False,False,False,False,False,True,0.3322006971465228,1,En riesgo
4,5,229,2,1,1,4869,0,True,False,False,False,False,True,0.3740233020021074,1,En riesgo
3,2,225,3,0,3,5529,0,False,True,False,False,False,True,0.32059040610971096,1,En riesgo
3,5,149,3,0,7,4357,0,False,False,False,True,False,True,0.3149485364701976,1,En riesgo
5,5,200,3,0,6,4401,1,False,False,True,False,False,True,0.4431862742147853,1,En riesgo
4,2,246,3,0,1,5815,1,False,False,False,True,False,True,0.36882432181470337,1,En riesgo
3,4,150,2,0,1,4742,0,False,False,False,False,False,True,0.3535740272208542,1,En riesgo
3,1,175,3,1,9,5797,0,True,False,False,False,False,True,0.33126053533391575,1,En riesgo
3,5,141,3,1,10,5775,0,False,True,False,False,False,True,0.34982643556154164,1,En riesgo
3,4,102,3,1,9,4111,0,False,False,False,True,False,True,0.30402078907665997,1,En riesgo
3,1,209,3,0,8,4367,0,False,False,True,False,False,True,0.29970496008290726,0,A tiempo
4,4,287,6,1,6,5282,0,False,False,False,True,False,True,0.30287509323384476,1,En riesgo
3,5,212,2,0,3,5761,1,False,False,False,False,False,True,0.35626536626559824,1,En riesgo
3,4,205,3,2,1,5407,0,True,False,False,False,False,True,0.35923618536258617,1,En riesgo
3,1,180,2,2,10,4200,0,False,True,False,False,False,True,0.2639590651466627,0,A tiempo
5,4,229,3,0,1,5660,0,False,False,False,True,False,True,0.3719864557707796,1,En riesgo
2,2,182,3,2,6,4112,1,False,False,True,False,False,True,0.5610494710682615,1,En riesgo
4,1,183,3,1,4,4789,0,False,False,False,True,False,True,0.29747398338549164,0,A tiempo
3,1,212,3,1,10,5759,0,False,False,False,False,False,True,0.32109287535372544,1,En riesgo
4,3,235,6,1,2,4689,0,True,False,False,False,False,True,0.2841218417822978,0,A tiempo
5,5,210,4,1,9,5081,1,False,True,False,False,False,True,0.3403711963432164,1,En riesgo
5,2,111,4,1,7,4424,0,False,False,False,True,False,True,0.3224871896620434,1,En riesgo
5,1,270,4,1,7,5149,0,False,False,True,False,False,True,0.34129491423326996,1,En riesgo
4,4,135,2,0,4,4684,0,False,False,False,True,False,True,0.3059722614667156,1,En riesgo
3,5,143,3,0,10,5021,0,False,False,False,False,False,True,0.2882150859297666,0,A tiempo
4,1,216,2,0,5,5059,0,True,False,False,False,False,True,0.3029369123735631,1,En riesgo
5,1,136,3,0,10,5308,0,False,True,False,False,False,True,0.40944471410465744,1,En riesgo
3,3,145,3,0,10,5696,0,False,False,False,True,False,True,0.30055981682778565,1,En riesgo
5,3,142,4,1,4,5116,1,False,False,True,False,False,True,0.30250965234318206,1,En riesgo
4,2,175,3,1,7,4874,1,False,False,False,True,False,True,0.3198179557386795,1,En riesgo
3,1,183,2,0,5,5329,1,False,False,False,False,False,True,0.3185838001524757,1,En riesgo
3,1,191,5,1,2,4956,1,True,False,False,False,False,True,0.3494084292123725,1,En riesgo
3,4,247,3,0,9,4157,0,False,True,False,False,False,True,0.3155204959721481,1,En riesgo
3,1,170,2,0,2,5662,1,False,False,False,True,False,True,0.36738688750988685,1,En riesgo
3,2,275,2,0,5,5393,1,False,False,True,False,False,True,0.372756531313326,1,En riesgo
4,4,147,4,0,8,5882,0,False,False,False,True,False,True,0.29009540679909906,0,A tiempo
4,4,188,3,0,6,4174,1,False,False,False,False,False,True,0.41108728889001106,1,En riesgo
5,5,248,2,0,4,5587,0,True,False,False,False,False,True,0.3096283497526163,1,En riesgo
3,1,245,2,0,8,4594,1,False,True,False,False,False,True,0.368442615739787,1,En riesgo
4,5,164,3,2,3,4454,0,False,False,False,True,False,True,0.32188964561402417,1,En riesgo
4,2,260,3,1,3,4661,1,False,False,True,False,False,True,0.35674070318264756,1,En riesgo
4,4,149,2,1,9,4605,0,False,False,False,True,False,True,0.3192025009778719,1,En riesgo
3,2,174,3,0,3,4132,0,False,False,False,False,False,True,0.3412079884452893,1,En riesgo
4,5,242,2,0,1,5682,1,True,False,False,False,False,True,0.347574754926987,1,En riesgo
4,1,134,3,1,7,4933,1,False,True,False,False,False,True,0.38783036934972825,1,En riesgo
4,5,189,3,1,3,5193,0,False,False,False,True,False,True,0.34390214853286777,1,En riesgo
6,5,263,7,2,7,5216,1,False,False,True,False,False,True,0.4073375008169128,1,En riesgo
5,2,280,3,2,8,5858,1,False,False,False,True,False,True,0.5530039775180758,1,En riesgo
4,2,258,7,1,3,4538,1,False,False,False,False,False,True,0.39000950253095495,1,En riesgo
4,4,179,3,2,1,5242,1,True,False,False,False,False,True,0.41018660700835774,1,En riesgo
5,1,250,4,1,10,5306,1,False,True,False,False,False,True,0.329815881963413,1,En riesgo
4,4,212,2,1,5,4774,1,False,False,False,True,False,True,0.3367766446817917,1,En riesgo
4,3,236,3,0,4,4257,1,False,False,True,False,False,True,0.37446371385554506,1,En riesgo
3,1,239,8,2,6,5023,1,False,False,False,True,False,True,0.4837744970737773,1,En riesgo
6,3,305,4,0,3,1276,0,False,False,False,False,False,True,0.3830311001195729,1,En riesgo
6,3,309,4,0,5,1712,0,True,False,False,False,False,True,0.3526989659249622,1,En riesgo
6,3,266,4,1,8,1983,1,False,True,False,False,False,True,0.37598422403218235,1,En riesgo
4,5,233,4,0,6,1495,0,False,False,False,True,False,True,0.31970131513888195,1,En riesgo
5,5,287,4,0,4,1509,1,False,False,True,False,False,True,0.40149577648769097,1,En riesgo
6,2,268,4,0,7,1274,0,False,False,False,True,False,True,0.32975416797707124,1,En riesgo
6,4,290,4,1,10,1366,0,False,False,False,False,False,True,0.3917759666963774,1,En riesgo
7,5,291,4,2,6,1135,0,True,False,False,False,True,False,0.31238293860733174,1,En riesgo
5,5,227,5,1,3,1687,0,False,True,False,False,True,False,0.3268694474618837,1,En riesgo
4,5,175,3,1,5,4194,0,False,False,False,True,True,False,0.3577333015742973,1,En riesgo
3,3,183,2,0,6,5015,0,False,False,True,False,True,False,0.33731286533958715,1,En riesgo
3,4,191,5,1,4,4243,1,False,False,False,True,True,False,0.3778723140521089,1,En riesgo
3,4,247,3,0,10,5749,1,False,False,False,False,True,False,0.3677592143969406,1,En riesgo
3,2,170,2,0,2,4214,1,True,False,False,False,True,False,0.3484103117472451,1,En riesgo
3,5,275,2,0,7,4619,0,False,True,False,False,True,False,0.3278270641358646,1,En riesgo
4,3,147,4,0,7,4865,0,False,False,False,True,True,False,0.3027007511829776,1,En riesgo
4,5,188,3,0,4,4632,0,False,False,True,False,True,False,0.3340151257766932,1,En riesgo
5,1,248,2,0,6,5281,0,False,False,False,True,True,False,0.3325462797202667,1,En riesgo
3,3,245,2,0,4,4719,1,False,False,False,False,True,False,0.3750509593604761,1,En riesgo
4,5,164,3,2,7,4657,0,True,False,False,False,True,False,0.4101214577259593,1,En riesgo
4,1,260,3,1,9,5886,1,False,True,False,False,True,False,0.35209590929393103,1,En riesgo
4,2,149,2,1,8,5460,1,False,False,False,True,True,False,0.3058298495821735,1,En riesgo
3,1,174,3,0,7,4318,1,False,False,True,False,True,False,0.30988117518214353,1,En riesgo
4,1,242,2,0,2,5825,0,False,False,False,True,True,False,0.37628654243344856,1,En riesgo
4,5,134,3,1,4,5423,0,False,False,False,False,True,False,0.3206606235354253,1,En riesgo
4,3,189,3,1,4,4410,0,True,False,False,False,True,False,0.36769432771294247,1,En riesgo
6,5,263,7,2,9,5991,1,False,True,False,False,True,False,0.41637123205091847,1,En riesgo
5,3,280,3,2,2,5273,0,False,False,False,True,True,False,0.3823512893487741,1,En riesgo
4,4,258,7,1,8,5069,0,False,False,True,False,True,False,0.35438391951799625,1,En riesgo
4,1,179,3,2,5,4129,0,False,False,False,True,False,False,0.43288422093351187,1,En riesgo
5,4,250,4,1,4,4531,0,False,False,False,False,False,False,0.32409422592546294,1,En riesgo
4,1,212,2,1,7,5864,0,True,False,False,False,False,False,0.29657630082757175,0,A tiempo
4,4,236,3,0,10,4347,1,False,True,False,False,False,False,0.3573721157530645,1,En riesgo
3,4,239,8,2,4,4192,0,False,False,False,True,False,False,0.3125878322844616,1,En riesgo
6,4,305,4,0,7,1172,1,False,False,True,False,False,False,0.3831720673180605,1,En riesgo
6,1,309,4,0,6,1866,1,False,False,False,True,False,False,0.36342669682678996,1,En riesgo
6,1,266,4,1,2,1862,1,False,False,False,False,False,False,0.3822368697465852,1,En riesgo
4,2,233,4,0,7,1861,0,True,False,False,False,False,False,0.2966726067534837,0,A tiempo
5,1,287,4,0,4,1579,0,False,True,False,False,False,False,0.34656323811469286,1,En riesgo
6,5,268,4,0,2,1324,0,False,False,False,True,False,False,0.4096720552746567,1,En riesgo
6,1,290,4,1,6,1505,1,False,False,True,False,False,False,0.3233864796353318,1,En riesgo
7,3,244,5,1,10,1913,1,False,False,False,True,False,False,0.4559520025748536,1,En riesgo
6,3,245,4,0,2,1158,1,False,False,False,False,False,False,0.47455562970202997,1,En riesgo
5,4,219,5,0,5,1867,0,True,False,False,False,False,False,0.35529592935783183,1,En riesgo
6,3,257,4,0,4,1358,1,False,True,False,False,False,False,0.3747666578666656,1,En riesgo
6,1,250,4,0,2,1783,1,False,False,False,True,False,False,0.45738472192013924,1,En riesgo
6,1,249,4,1,2,1189,1,False,False,True,False,False,False,0.44468168473732644,1,En riesgo
5,4,259,5,0,2,1627,1,False,False,False,True,False,False,0.41111080838714165,1,En riesgo
6,4,266,4,0,3,1503,1,False,False,False,False,False,False,0.40572716716310425,1,En riesgo
6,5,244,4,1,4,1648,1,True,False,False,False,False,False,0.3912908552980997,1,En riesgo
4,2,239,6,0,7,1934,0,False,True,False,False,False,False,0.34854046921019743,1,En riesgo
4,2,270,5,0,6,1520,0,False,False,False,True,False,True,0.33364472908460724,1,En riesgo
6,4,270,4,0,10,1199,1,False,False,True,False,False,True,0.40623619265202876,1,En riesgo
6,5,257,4,1,1,1957,1,False,False,False,True,False,True,0.37561885960427455,1,En riesgo
4,2,243,5,1,4,1633,1,False,False,False,False,False,True,0.35723268040289297,1,En riesgo
5,2,264,6,1,10,1659,1,True,False,False,False,False,True,0.40863969065849653,1,En riesgo
5,4,224,6,0,6,1049,1,False,True,False,False,False,True,0.3644561545295498,1,En riesgo
6,5,304,4,0,8,1755,1,False,False,False,True,False,True,0.417172853327674,1,En riesgo
4,2,243,5,1,8,1922,0,False,False,True,False,False,True,0.3263430484338805,1,En riesgo
6,3,272,4,0,5,1355,1,False,False,False,True,False,True,0.37326066525310325,1,En riesgo
5,4,269,5,0,4,1537,1,False,False,False,False,False,True,0.3789688245394667,1,En riesgo
7,3,267,4,0,7,1384,0,True,False,False,False,False,True,0.3468479964768085,1,En riesgo
6,1,251,4,0,2,1679,0,False,True,False,False,False,True,0.4054819692431731,1,En riesgo
4,3,249,5,0,3,1012,1,False,False,False,True,False,True,0.46452167651923326,1,En riesgo
7,2,284,4,0,6,1550,1,False,False,True,False,False,True,0.37111243115737436,1,En riesgo
4,1,254,5,1,3,1880,1,False,False,False,True,False,True,0.3680406341562096,1,En riesgo
6,5,269,4,0,5,1264,1,False,False,False,False,False,True,0.39689543097628205,1,En riesgo
7,5,265,4,0,9,1393,0,True,False,False,False,False,True,0.3460174008466544,1,En riesgo
5,3,220,6,1,6,1830,1,False,True,False,False,False,True,0.39117637396753524,1,En riesgo
4,4,217,5,1,4,1503,0,False,False,False,True,False,True,0.3461181879391409,1,En riesgo
7,4,285,4,1,2,1017,1,False,False,True,False,False,True,0.48894412232282625,1,En riesgo
5,1,265,5,1,3,1514,1,False,False,False,True,False,True,0.35068099034137795,1,En riesgo
5,1,240,5,1,1,1200,0,False,False,False,False,False,True,0.40344317123797696,1,En riesgo
5,5,247,3,0,1,5226,0,True,False,False,False,False,True,0.36643174699461634,1,En riesgo
5,4,179,6,1,8,4615,1,False,True,False,False,False,True,0.3635903825539667,1,En riesgo
4,5,142,2,1,9,5425,1,False,False,False,True,False,True,0.38635051942106835,1,En riesgo
4,3,207,5,2,6,4145,0,False,False,True,False,False,True,0.3532748450370085,1,En riesgo
3,1,183,3,1,7,5849,1,False,False,False,True,False,True,0.3415853921113755,1,En riesgo
4,3,167,2,1,2,5544,0,False,False,False,False,False,True,0.3211495461216748,1,En riesgo
4,3,175,3,0,2,5208,0,True,False,False,False,False,True,0.3492203555460044,1,En riesgo
3,5,183,2,0,8,5881,1,False,True,False,False,False,True,0.3008024405037837,1,En riesgo
6,5,176,3,0,10,5307,0,False,False,False,True,False,True,0.3140324842786828,1,En riesgo
3,4,187,3,0,7,5417,0,False,False,True,False,False,True,0.32179704641463713,1,En riesgo
4,5,143,3,1,8,4142,1,False,False,False,True,False,True,0.4190562123109155,1,En riesgo
4,3,136,3,0,7,5976,0,False,False,False,False,False,True,0.337688205934573,1,En riesgo
3,3,178,3,0,3,5396,1,True,False,False,False,False,True,0.34373667586826445,1,En riesgo
4,4,208,2,1,6,4983,1,False,True,False,False,False,True,0.33967235277273916,1,En riesgo
4,1,171,2,1,1,5635,0,False,False,False,True,False,True,0.3133170476925524,1,En riesgo
2,1,197,4,0,5,4614,0,False,False,True,False,False,True,0.2649405005830659,0,A tiempo
5,1,179,3,0,7,5814,0,False,False,False,True,False,True,0.2840424221434507,0,A tiempo
6,4,197,5,1,4,5889,1,False,False,False,False,False,True,0.4379232726412225,1,En riesgo
5,4,285,2,0,2,4505,1,True,False,False,False,False,True,0.5291650006354283,1,En riesgo
6,1,141,5,0,9,5113,0,False,True,False,False,False,True,0.32309193327964464,1,En riesgo
4,5,274,3,1,5,4773,0,False,False,False,True,False,True,0.3328192225251063,1,En riesgo
5,2,287,3,1,3,4903,1,False,False,True,False,False,True,0.49967213724958776,1,En riesgo
5,3,218,3,1,4,4198,1,False,False,False,True,False,True,0.4670368963708025,1,En riesgo
3,1,213,3,2,6,5535,0,False,False,False,False,False,True,0.3177511199234797,1,En riesgo
2,1,207,4,0,1,5742,0,True,False,False,False,False,True,0.2796798981900644,0,A tiempo
5,5,273,4,0,7,4064,1,False,True,False,False,False,True,0.5582508825800662,1,En riesgo
3,3,185,3,0,6,5995,1,False,False,False,True,False,True,0.47964902226047074,1,En riesgo
3,1,192,3,0,4,5179,0,False,False,True,False,False,True,0.33902279116725537,1,En riesgo
4,4,276,2,1,3,4306,1,False,False,False,True,False,True,0.37453184036218756,1,En riesgo
5,2,229,2,1,1,5724,0,False,False,False,False,False,True,0.40255249042509605,1,En riesgo
3,5,248,2,2,3,5287,1,True,False,False,False,False,True,0.41114685844233767,1,En riesgo
3,4,267,3,2,2,5204,1,False,True,False,False,False,True,0.45213450207192607,1,En riesgo
4,4,272,3,0,9,5458,0,False,False,False,True,False,True,0.3455030009710394,1,En riesgo
3,3,153,3,0,8,5487,0,False,False,True,False,False,True,0.3246261042737865,1,En riesgo
4,2,246,4,1,7,5056,1,False,False,False,True,False,True,0.33140423356746607,1,En riesgo
3,3,261,4,0,9,4529,1,False,False,False,False,False,True,0.3728793521042991,1,En riesgo
4,5,207,2,0,3,5270,1,True,False,False,False,False,True,0.3355865465315543,1,En riesgo
3,1,133,3,1,8,4634,0,False,True,False,False,False,True,0.3332297936682339,1,En riesgo
3,5,269,5,0,6,5932,1,False,False,False,True,False,True,0.43126113988200887,1,En riesgo
4,3,251,3,2,8,5986,1,False,False,True,False,False,True,0.4597466264129151,1,En riesgo
4,2,252,4,0,3,4956,1,False,False,False,True,False,True,0.3341901694556823,1,En riesgo
3,5,135,2,0,4,5275,1,False,False,False,False,False,True,0.35838162354826236,1,En riesgo
4,3,273,4,1,1,4585,0,True,False,False,False,False,True,0.32911376824083305,1,En riesgo
4,2,168,3,0,3,4653,1,False,True,False,False,False,True,0.32813473445009905,1,En riesgo
2,4,233,2,1,6,4758,0,False,False,False,True,False,True,0.28011585898902297,0,A tiempo
3,2,133,2,0,3,4677,1,False,False,True,False,False,True,0.39418757291761813,1,En riesgo
3,5,147,4,2,10,5164,1,False,False,False,True,False,True,0.4685100789398329,1,En riesgo
5,2,249,6,0,8,5633,0,False,False,False,False,False,True,0.316296064487045,1,En riesgo
6,3,259,4,0,3,4117,1,True,False,False,False,False,True,0.47072824543777286,1,En riesgo
4,2,194,3,0,10,5171,1,False,True,False,False,False,True,0.3279975480166519,1,En riesgo
4,5,134,6,1,7,4881,1,False,False,False,True,False,True,0.46953726392602685,1,En riesgo
3,4,98,3,0,5,4432,0,False,False,True,False,False,True,0.3321901012675864,1,En riesgo
5,1,138,3,0,10,5612,1,False,False,False,True,False,True,0.40630019193042627,1,En riesgo
5,5,193,5,2,4,5087,1,False,False,False,False,False,True,0.4970744760388202,1,En riesgo
5,5,184,3,1,7,4742,0,True,False,False,False,False,True,0.38623248282939293,1,En riesgo
4,4,172,3,1,7,5098,0,False,True,False,False,False,True,0.3421788260310069,1,En riesgo
4,3,248,2,1,2,4701,1,False,False,False,True,False,True,0.3571038918590028,1,En riesgo
2,4,114,5,2,5,5334,1,False,False,True,False,False,True,0.4636708471875773,1,En riesgo
4,5,201,2,2,2,4657,0,False,False,False,True,False,True,0.37470085037071954,1,En riesgo
3,4,206,4,1,2,4372,0,False,False,False,False,False,True,0.31235807717696185,1,En riesgo
6,1,185,4,2,10,5254,1,True,False,False,False,False,True,0.32883150591412097,1,En riesgo
5,2,272,3,2,5,4972,0,False,True,False,False,False,True,0.4191932336177574,1,En riesgo
4,3,266,2,1,6,4286,1,False,False,False,True,False,True,0.38169843451410246,1,En riesgo
3,4,203,2,0,9,5735,0,False,False,True,False,False,True,0.32359860893494435,1,En riesgo
4,3,218,5,0,2,4823,1,False,False,False,True,False,True,0.37596650616717,1,En riesgo
2,5,279,3,0,8,4632,0,False,False,False,False,False,True,0.2871492102944748,0,A tiempo
4,4,159,2,0,4,4648,1,True,False,False,False,False,True,0.33245925908815194,1,En riesgo
5,3,138,3,0,5,5687,1,False,True,False,False,False,True,0.37197344803103966,1,En riesgo
3,2,224,3,0,7,5896,0,False,False,False,True,False,True,0.3047522299155136,1,En riesgo
3,3,269,3,0,4,4309,0,False,False,True,False,False,True,0.36356351606946347,1,En riesgo
5,3,121,2,1,4,5231,1,False,False,False,True,False,True,0.39358130031337446,1,En riesgo
4,3,134,2,0,2,4522,0,False,False,False,False,True,False,0.30003069539401134,1,En riesgo
4,5,259,3,1,4,5344,1,True,False,False,False,True,False,0.37112559550822605,1,En riesgo
4,4,206,2,2,8,4093,1,False,True,False,False,True,False,0.5299618345812455,1,En riesgo
3,1,209,2,0,6,5701,1,False,False,False,True,True,False,0.3354151633179761,1,En riesgo
3,3,145,3,1,1,5709,0,False,False,True,False,True,False,0.32197947371399144,1,En riesgo
5,2,164,2,1,8,5717,0,False,False,False,True,True,False,0.29608456790316995,0,A tiempo
3,1,133,3,1,6,5464,1,False,False,False,False,True,False,0.40499442674755654,1,En riesgo
3,2,178,3,0,5,5686,0,True,False,False,False,True,False,0.29464188847909717,0,A tiempo
4,3,175,2,0,3,4200,0,False,True,False,False,True,False,0.3605387447556256,1,En riesgo
2,4,242,3,1,8,4898,0,False,False,False,True,True,False,0.30953056355936526,1,En riesgo
4,2,202,3,0,8,4575,1,False,False,True,False,True,False,0.31007045053100674,1,En riesgo
4,3,176,2,0,6,5149,1,False,False,False,True,True,False,0.33419270686214986,1,En riesgo
4,3,203,4,0,1,5274,0,False,False,False,False,True,False,0.2985742386024376,0,A tiempo
4,3,207,4,0,5,5008,1,True,False,False,False,True,False,0.31968710733521893,1,En riesgo
4,2,268,3,1,1,4927,0,False,True,False,False,True,False,0.3466547915187908,1,En riesgo
3,3,244,3,0,6,5109,0,False,False,False,True,True,False,0.3518605498644158,1,En riesgo
3,5,134,3,0,10,4693,0,False,False,True,False,True,False,0.29232972740449586,0,A tiempo
